index,sample,fluoroscein (uM),sulforhodamine (uM),cascade blue (uM),NanoCym beads (1/mL),double distilled water (uL),PBS (uL),http://igem.org/engineering/test_execution/ActivityEdgeFlow239/LiteralIdentified1/Dataset1/SampleData1,wavelength
C7,G5,0.0,0.015625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C7,H5,0.0,0.015625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C7,G6,0.0,0.015625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C7,H6,0.0,0.015625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C7,G7,0.0,0.015625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C7,H7,0.0,0.015625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C7,G8,0.0,0.015625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C7,H8,0.0,0.015625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C7,G9,0.0,0.015625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C7,H9,0.0,0.015625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C7,G10,0.0,0.015625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C7,H10,0.0,0.015625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C7,G11,0.0,0.015625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C7,H11,0.0,0.015625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C7,G12,0.0,0.015625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C7,H12,0.0,0.015625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,G1,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,H1,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,G2,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,H2,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,G3,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,H3,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,G4,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,H4,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,G5,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,H5,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,G6,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,H6,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,G7,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,H7,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,G8,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,H8,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,G9,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,H9,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,G10,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,H10,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,G11,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,H11,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,G12,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C8,H12,0.0,0.0078125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,G1,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,H1,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,G2,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,H2,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,G3,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,H3,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,G4,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,H4,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,G5,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,H5,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,G6,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,H6,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,G7,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,H7,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,G8,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,H8,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,G9,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,H9,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,G10,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,H10,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,G11,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,H11,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,G12,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C9,H12,0.0,0.00390625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,G1,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,H1,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,G2,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,H2,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,G3,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,H3,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,G4,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,H4,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,G5,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,H5,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,G6,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,H6,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,G7,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,H7,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,G8,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,H8,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,G9,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,H9,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,G10,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,H10,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,G11,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,H11,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,G12,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C10,H12,0.0,0.001953125,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,G1,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,H1,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,G2,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,H2,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,G3,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,H3,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,G4,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,H4,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,G5,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,H5,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,G6,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,H6,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,G7,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,H7,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,G8,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,H8,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,G9,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,H9,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,G10,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,H10,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,G11,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,H11,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,G12,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C11,H12,0.0,0.0009765625,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,G1,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,H1,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,G2,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,H2,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,G3,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,H3,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,G4,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,H4,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,G5,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,H5,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,G6,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,H6,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,G7,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,H7,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,G8,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,H8,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,G9,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,H9,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,G10,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,H10,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,G11,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,H11,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,G12,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
C12,H12,0.0,0.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,G1,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,H1,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,G2,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,H2,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,G3,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,H3,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,G4,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,H4,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,G5,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,H5,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,G6,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,H6,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,G7,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,H7,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,G8,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,H8,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,G9,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,H9,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,G10,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,H10,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,G11,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,H11,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,G12,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D1,H12,0.0,1.0,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D2,G1,0.0,0.5,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D2,H1,0.0,0.5,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D2,G2,0.0,0.5,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D2,H2,0.0,0.5,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D2,G3,0.0,0.5,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
D2,H3,0.0,0.5,0.0,0.0,0,200,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
